log_line,category
2026-03-14T06:25:57.810Z DEBUG [payment-service] DNS resolution host=prod-node-01 resolved_in=3ms ttl=194s,normal
"2026-03-13T01:11:08.710Z WARN  [cdn-proxy] Retry attempt 3/5 for POST /readyz last_error=""connection reset by peer""",error_rate
2026-03-13T05:00:39.572Z ERROR [scheduler] Request timeout after 30000ms POST /api/v1/orders request_id=9876b2f99ad7,error_rate
2026-03-15T15:40:32.781Z ERROR [order-service] inode exhaustion: used=99.8% filesystem=/dev/sda1 host=prod-node-01,resource_exhaustion
2026-03-15T13:32:34.501Z ERROR [cache-manager] Evicted pod=payment-service-9a8b7c-lm2np namespace=production reason=The node was low on resource: memory,resource_exhaustion
2026-03-11T02:42:33.804Z INFO  [search-service] Successfully processed request request_id=881b0b011a2c duration=333ms,normal
2026-03-12T17:07:12.151Z WARN  [api-gateway] Rolling update paused: maxUnavailable reached deployment/api-gateway unavailable=4,deployment_issue
2026-03-12T05:49:01.726Z DEBUG [auth-service] DNS resolution host=staging-node-01 resolved_in=7ms ttl=156s,normal
"2026-03-15T03:32:49.895Z ERROR [cache-manager] ConfigMap cache-manager-config not found in namespace production, using defaults",config_error
2026-03-11T19:52:56.391Z FATAL [api-gateway] Panic recovered: runtime error: index out of range [5] with length 3 goroutine=160,error_rate
"2026-03-12T07:59:21.848Z ERROR [cache-manager] Invalid configuration: max_connections must be > 0, got -1 source=/etc/cache-manager/config.yaml",config_error
2026-03-11T05:17:31.377Z ERROR [cdn-proxy] DNS resolution failed for vault-server.internal: NXDOMAIN query_time=1282ms,dependency_failure
2026-03-17T12:34:44.223Z ERROR [api-gateway] DNS resolution failed for consul-cluster.internal: NXDOMAIN query_time=2665ms,dependency_failure
"2026-03-15T01:41:06.868Z WARN  [event-bus] Deprecated config key 'ssl_verify' used, migrate to 'tls.verify_certificates' before v3.0",config_error
2026-03-09T20:00:56.754Z ERROR [inventory-service] DNS resolution failed for consul-cluster.internal: NXDOMAIN query_time=4293ms,dependency_failure
2026-03-12T11:34:09.468Z ERROR [search-service] Redis READONLY: You can't write against a read only replica host=elasticsearch-cluster command=SET,dependency_failure
"2026-03-16T14:43:32.353Z ERROR [cdn-proxy] PUT /api/v1/orders failed status=400 error=""Internal Server Error"" request_id=27ff4ce76325",error_rate
2026-03-16T00:24:03.568Z DEBUG [worker-pool] Connection pool stats: active=5 idle=15 total=20 host=prod-node-03,normal
2026-03-10T00:22:29.131Z ERROR [scheduler] ENOMEM: mmap failed size=1570MB host=prod-node-03 available_memory=95MB,resource_exhaustion
2026-03-15T00:47:33.203Z ERROR [analytics-service] Evicted pod=api-gateway-7f8b6c-xk9mz namespace=default reason=The node was low on resource: memory,resource_exhaustion
2026-03-10T22:01:31.458Z ERROR [cache-manager] Circuit breaker OPEN for /api/v1/auth/login failures=23/25 window=30s,error_rate
"2026-03-15T02:22:28.172Z ERROR [cache-manager] ConfigMap cache-manager-config not found in namespace production, using defaults",config_error
2026-03-14T19:22:37.569Z ERROR [analytics-service] Secret mount failed: /var/run/secrets/analytics-service/api-key: no such file or directory,config_error
2026-03-15T12:03:02.953Z ERROR [payment-service] Connection refused to redis-cache-02 host=10.0.3.169:5432 errno=ECONNREFUSED,dependency_failure
2026-03-11T14:07:35.357Z INFO  [payment-service] Rate limiter token_bucket refilled bucket=payment-service tokens=100 interval=60s,normal
2026-03-15T23:31:01.646Z INFO  [worker-pool] Session created user_id=12cfc2669607 ip=10.182.123.42 ttl=3600s,normal
"2026-03-15T15:44:15.043Z ERROR [event-bus] Response validation failed: expected 200, got 502 body=""{\""error\"":\""service degraded\""}"" request_id=772d5c9167ad",error_rate
2026-03-13T08:47:13.120Z ERROR [analytics-service] Request timeout after 30000ms PATCH /healthz request_id=2a82d071a5e4,error_rate
"2026-03-14T23:32:49.824Z ERROR [order-service] GET /api/v1/users failed status=400 error=""Internal Server Error"" request_id=702c2b2c10d1",error_rate
2026-03-11T06:38:07.457Z FATAL [payment-service] Port conflict: bind 0.0.0.0:8080 failed: address already in use host=k8s-worker-3c,config_error
2026-03-13T18:22:16.345Z INFO  [cache-manager] Metrics exported datapoints=200 target=prometheus,normal
2026-03-10T14:50:07.879Z ERROR [worker-pool] inode exhaustion: used=99.8% filesystem=/dev/sda1 host=prod-node-01,resource_exhaustion
2026-03-12T00:29:24.773Z ERROR [api-gateway] Too many open files: ulimit=1893 current=3452 host=staging-node-01,resource_exhaustion
"2026-03-15T01:54:12.641Z ERROR [analytics-service] Response validation failed: expected 200, got 500 body=""{\""error\"":\""service degraded\""}"" request_id=533df8af14bb",error_rate
2026-03-15T04:04:26.007Z ERROR [search-service] Circuit breaker OPEN for /api/v1/orders failures=23/25 window=30s,error_rate
2026-03-10T04:21:13.543Z INFO  [billing-service] Deployment readiness probe succeeded pod=api-gateway-7f8b6c-xk9mz namespace=default,normal
2026-03-15T08:30:33.872Z ERROR [user-service] Redis READONLY: You can't write against a read only replica host=redis-cache-02 command=SET,dependency_failure
"2026-03-16T23:02:53.485Z ERROR [scheduler] TLS handshake failed: aws-s3:443 error=""certificate has expired"" not_after=2025-12-01T00:00:00Z",dependency_failure
2026-03-10T11:56:28.926Z WARN  [billing-service] Disk space warning: /var/log usage=91% available=2.3GB threshold=85% host=staging-node-01,resource_exhaustion
2026-03-16T14:50:31.614Z WARN  [billing-service] Thread pool saturated: active=176/200 queue=792 rejected=49,resource_exhaustion
2026-03-14T07:22:47.596Z ERROR [event-bus] Circuit breaker OPEN for /healthz failures=23/25 window=30s,error_rate
2026-03-16T04:16:22.885Z ERROR [payment-service] ArgoCD sync failed: application payment-service sync status=OutOfSync health=Degraded,deployment_issue
2026-03-13T03:17:18.928Z WARN  [payment-service] Thread pool saturated: active=166/200 queue=330 rejected=38,resource_exhaustion
2026-03-13T09:01:34.535Z WARN  [cache-manager] Disk space warning: /var/log usage=91% available=2.3GB threshold=85% host=k8s-worker-1a,resource_exhaustion
"2026-03-13T00:40:01.218Z ERROR [payment-service] Response validation failed: expected 200, got 502 body=""{\""error\"":\""service degraded\""}"" request_id=61bb1ab7ee5a",error_rate
2026-03-11T10:46:48.977Z ERROR [worker-pool] 500 errors spiking: count=111 window=5m baseline=5,error_rate
2026-03-16T10:02:20.134Z ERROR [worker-pool] Request timeout after 30000ms DELETE /metrics request_id=00a56f79cb32,error_rate
2026-03-13T21:42:34.003Z WARN  [cache-manager] Memory usage critical: 94.7% used (heap=1847MB/1952MB) GC overhead=38% host=prod-node-02,resource_exhaustion
"2026-03-11T20:10:49.679Z ERROR [inventory-service] PATCH /metrics failed status=401 error=""Internal Server Error"" request_id=6f54cdf42ed7",error_rate
2026-03-16T23:42:55.112Z ERROR [notification-service] Liveness probe failed: HTTP probe failed with statuscode 503 pod=api-gateway-7f8b6c-xk9mz consecutive_failures=3,deployment_issue
2026-03-13T08:56:28.903Z INFO  [auth-service] Metrics exported datapoints=467 target=prometheus,normal
2026-03-16T16:19:45.303Z ERROR [billing-service] S3 GetObject failed: bucket=prod-assets key=config/billing-service.yaml error=NoSuchBucket request_id=dcda584140e9,dependency_failure
2026-03-17T13:12:20.686Z ERROR [cdn-proxy] Node scheduling failed: 0/9 nodes available: insufficient cpu pod=order-service-3c2d1e-jk5gh,deployment_issue
2026-03-15T18:52:55.032Z INFO  [order-service] POST /api/v1/auth/refresh completed status=201 latency=22ms request_id=95bbe7e4844e,normal
"2026-03-09T17:20:09.226Z ERROR [auth-service] Helm release failed: upgrade ""auth-service"" failed: timed out waiting for the condition namespace=production",deployment_issue
2026-03-13T03:22:19.747Z WARN  [billing-service] File descriptor leak detected: open_fds=2026 baseline=249 host=prod-node-03,resource_exhaustion
2026-03-13T17:38:06.737Z ERROR [search-service] Node scheduling failed: 0/6 nodes available: insufficient cpu pod=api-gateway-7f8b6c-xk9mz,deployment_issue
2026-03-13T21:47:29.948Z WARN  [event-bus] Error rate threshold exceeded: 15.3% errors in last 60s (threshold=5%) endpoint=/api/v1/auth/refresh,error_rate
2026-03-11T15:12:56.844Z ERROR [cdn-proxy] DNS resolution failed for twilio-sms.internal: NXDOMAIN query_time=1323ms,dependency_failure
2026-03-10T01:23:35.461Z WARN  [inventory-service] Circuit breaker half-open for sendgrid-email testing with 1 request after 30s cooldown,dependency_failure
"2026-03-15T13:37:33.216Z ERROR [worker-pool] gRPC connection to cloudflare-dns failed: code=UNAVAILABLE desc=""dns resolution failed for cloudflare-dns.svc.cluster.local""",dependency_failure
"2026-03-12T11:05:37.552Z FATAL [cache-manager] Environment variable DATABASE_URL is not set, cannot start service",config_error
2026-03-11T09:59:51.525Z WARN  [order-service] Memory usage critical: 94.7% used (heap=1847MB/1952MB) GC overhead=38% host=prod-node-03,resource_exhaustion
2026-03-13T23:49:41.068Z FATAL [billing-service] Cannot fork new process: errno=12 (Cannot allocate memory) host=k8s-worker-3c pid=156,resource_exhaustion
2026-03-16T14:45:39.068Z WARN  [inventory-service] Blue-green switch aborted: new version health check failed endpoint=/readyz host=k8s-worker-2b,deployment_issue
"2026-03-13T14:59:13.904Z ERROR [cdn-proxy] PUT /api/v1/auth/refresh failed status=502 error=""Internal Server Error"" request_id=3235e77f8da5",error_rate
"2026-03-17T02:44:10.027Z ERROR [user-service] ConfigMap user-service-config not found in namespace production, using defaults",config_error
2026-03-14T10:38:37.209Z FATAL [notification-service] Cannot fork new process: errno=12 (Cannot allocate memory) host=k8s-worker-3c pid=50204,resource_exhaustion
"2026-03-10T15:47:02.429Z WARN  [worker-pool] Consul health check failing for sendgrid-email: status=critical output=""TCP connection timeout""",dependency_failure
"2026-03-16T15:46:40.097Z ERROR [payment-service] Init container failed: exit code 1 container=db-migration pod=order-service-3c2d1e-jk5gh reason=""migration failed""",deployment_issue
"2026-03-10T17:00:13.409Z ERROR [cache-manager] Database connection lost: mysql-orders error=""server closed the connection unexpectedly"" retry_in=5s",dependency_failure
2026-03-13T05:37:09.707Z ERROR [scheduler] Circuit breaker OPEN for /api/v1/orders failures=23/25 window=30s,error_rate
2026-03-10T04:06:52.856Z FATAL [cdn-proxy] Cannot fork new process: errno=12 (Cannot allocate memory) host=prod-node-02 pid=38779,resource_exhaustion
"2026-03-17T12:31:20.674Z ERROR [inventory-service] MongoDB replica set election in progress: elasticsearch-cluster error=""not primary"" retrying in 3s",dependency_failure
2026-03-16T04:58:08.122Z WARN  [event-bus] CPU throttling detected: 74% throttled periods pod=auth-service-5d4e3f-qr7ws cpu_limit=500m,resource_exhaustion
2026-03-16T14:54:34.846Z ERROR [payment-service] Redis READONLY: You can't write against a read only replica host=postgres-replica-1 command=SET,dependency_failure
"2026-03-09T15:23:45.658Z ERROR [inventory-service] Invalid configuration: max_connections must be > 0, got -1 source=/etc/inventory-service/config.yaml",config_error
2026-03-14T08:28:40.962Z WARN  [inventory-service] CPU throttling detected: 76% throttled periods pod=api-gateway-7f8b6c-xk9mz cpu_limit=500m,resource_exhaustion
"2026-03-17T13:26:56.093Z WARN  [user-service] TLS certificate path /etc/ssl/user-service/tls.crt does not exist, disabling TLS",config_error
2026-03-10T16:56:49.733Z ERROR [order-service] java.lang.OutOfMemoryError: Java heap space at java.util.Arrays.copyOf(Arrays.java:3236),resource_exhaustion
"2026-03-11T09:30:49.726Z ERROR [event-bus] Init container failed: exit code 1 container=db-migration pod=payment-service-9a8b7c-lm2np reason=""migration failed""",deployment_issue
2026-03-10T04:11:10.115Z ERROR [analytics-service] CrashLoopBackOff pod=auth-service-5d4e3f-qr7ws namespace=default restart_count=12 back_off=5m,deployment_issue
2026-03-11T04:36:20.414Z WARN  [search-service] Rollout stalled: deployment/search-service 2/5 replicas available deadline=600s namespace=staging,deployment_issue
"2026-03-15T18:12:45.426Z ERROR [notification-service] MongoDB replica set election in progress: redis-cache-02 error=""not primary"" retrying in 3s",dependency_failure
2026-03-13T07:50:11.314Z DEBUG [cache-manager] DNS resolution host=prod-node-01 resolved_in=3ms ttl=154s,normal
2026-03-12T18:20:42.142Z INFO  [payment-service] Rate limiter token_bucket refilled bucket=payment-service tokens=100 interval=60s,normal
2026-03-13T22:28:45.251Z WARN  [worker-pool] Disk space warning: /var/log usage=91% available=2.3GB threshold=85% host=k8s-worker-1a,resource_exhaustion
2026-03-13T10:08:42.656Z INFO  [billing-service] Graceful shutdown initiated pid=32113 signal=SIGTERM,normal
2026-03-12T16:52:32.055Z ERROR [user-service] HTTP 503 Service Unavailable upstream=cloudflare-dns retries=3/3 request_id=eb793325fb5d,error_rate
2026-03-09T19:38:22.443Z WARN  [auth-service] File descriptor leak detected: open_fds=1521 baseline=219 host=k8s-worker-3c,resource_exhaustion
2026-03-09T16:57:57.230Z ERROR [notification-service] Kafka broker unreachable: broker_id=0 host=kafka-1.internal:9092 errno=ETIMEDOUT,dependency_failure
2026-03-14T15:09:26.305Z INFO  [billing-service] Health check passed endpoint=/healthz status=ok uptime=34521s,normal
2026-03-12T13:27:26.247Z INFO  [order-service] Rate limiter token_bucket refilled bucket=order-service tokens=100 interval=60s,normal
"2026-03-16T23:22:07.959Z ERROR [payment-service] Container runtime error: runc create failed: unable to start container process: exec: ""/app/start.sh"": permission denied",deployment_issue
2026-03-12T07:11:54.062Z ERROR [worker-pool] PersistentVolumeClaim worker-pool-data pending: no persistent volumes available for this claim namespace=default,deployment_issue
"2026-03-11T20:14:42.132Z ERROR [analytics-service] Container runtime error: runc create failed: unable to start container process: exec: ""/app/start.sh"": permission denied",deployment_issue
"2026-03-14T07:38:01.162Z WARN  [billing-service] Retry attempt 3/5 for PATCH /api/v1/notifications last_error=""connection reset by peer""",error_rate
2026-03-13T13:36:39.055Z ERROR [payment-service] Connection refused to mysql-orders host=10.0.19.175:5432 errno=ECONNREFUSED,dependency_failure
2026-03-10T12:21:08.555Z ERROR [billing-service] Connection pool exhausted: active=100/100 waiting=20 timeout=5000ms db=elasticsearch-cluster,resource_exhaustion
2026-03-09T17:58:17.931Z ERROR [user-service] Schema migration version mismatch: expected=42 got=39 database=postgres-primary,config_error
2026-03-15T06:34:02.318Z WARN  [billing-service] File descriptor leak detected: open_fds=3742 baseline=165 host=prod-node-01,resource_exhaustion
"2026-03-15T02:09:53.925Z WARN  [cdn-proxy] Canary deployment cdn-proxy-canary error rate 12.5% exceeds threshold 5%, initiating rollback",deployment_issue
2026-03-14T19:32:32.604Z WARN  [inventory-service] Error rate threshold exceeded: 15.3% errors in last 60s (threshold=5%) endpoint=/api/v1/payments,error_rate
2026-03-10T12:32:19.452Z WARN  [event-bus] Upstream sendgrid-email responding slowly: p99=11377ms p50=891ms threshold=1000ms,dependency_failure
2026-03-09T23:37:37.549Z ERROR [inventory-service] Unhandled exception in request handler: NullPointerException at com.inventory-service.handler.process(Handler.java:142) request_id=fb82fcc3f911,error_rate
"2026-03-10T01:40:32.819Z ERROR [worker-pool] Helm release failed: upgrade ""worker-pool"" failed: timed out waiting for the condition namespace=staging",deployment_issue
"2026-03-17T04:53:16.471Z WARN  [analytics-service] Canary deployment analytics-service-canary error rate 12.5% exceeds threshold 5%, initiating rollback",deployment_issue
"2026-03-12T19:21:58.481Z ERROR [search-service] ConfigMap search-service-config not found in namespace production, using defaults",config_error
2026-03-15T14:08:40.144Z ERROR [cache-manager] Evicted pod=auth-service-5d4e3f-qr7ws namespace=production reason=The node was low on resource: memory,resource_exhaustion
2026-03-17T13:10:44.954Z INFO  [payment-service] Metrics exported datapoints=464 target=prometheus,normal
2026-03-14T09:11:27.798Z ERROR [api-gateway] OOMKilled container=api-gateway pod=order-service-3c2d1e-jk5gh namespace=staging memory_limit=512Mi usage=511Mi,resource_exhaustion
"2026-03-12T04:04:21.850Z ERROR [event-bus] gRPC call failed code=UNAVAILABLE desc=""transport is closing"" method=/event-bus.Service/Process",error_rate
2026-03-12T10:55:24.769Z ERROR [auth-service] ENOMEM: mmap failed size=1881MB host=k8s-worker-1a available_memory=87MB,resource_exhaustion
2026-03-16T11:20:09.648Z ERROR [worker-pool] DNS resolution failed for aws-s3.internal: NXDOMAIN query_time=4902ms,dependency_failure
2026-03-10T17:26:28.924Z WARN  [payment-service] Error rate threshold exceeded: 15.3% errors in last 60s (threshold=5%) endpoint=/api/v1/inventory,error_rate
2026-03-13T21:35:51.819Z DEBUG [scheduler] TLS handshake completed peer=k8s-worker-2b:443 protocol=TLSv1.3 cipher=TLS_AES_256_GCM_SHA384,normal
"2026-03-15T19:56:54.821Z ERROR [search-service] GET /healthz failed status=500 error=""Internal Server Error"" request_id=b99726048e0c",error_rate
2026-03-12T14:21:46.047Z ERROR [cache-manager] DNS resolution failed for aws-s3.internal: NXDOMAIN query_time=1629ms,dependency_failure
2026-03-12T20:32:02.008Z ERROR [user-service] Secret mount failed: /var/run/secrets/user-service/api-key: no such file or directory,config_error
2026-03-10T19:29:56.020Z INFO  [event-bus] Scheduled job cron.cleanup completed in 298ms removed=38 records,normal
"2026-03-16T00:15:30.162Z WARN  [payment-service] Consul health check failing for aws-s3: status=critical output=""TCP connection timeout""",dependency_failure
"2026-03-11T12:29:06.539Z WARN  [auth-service] Consul health check failing for datadog-agent: status=critical output=""TCP connection timeout""",dependency_failure
2026-03-13T14:32:03.437Z ERROR [order-service] Feature flag parsing error: invalid JSON in flag 'enable_new_checkout' value='tru' expected boolean,config_error
"2026-03-14T07:48:42.862Z WARN  [cache-manager] Consul health check failing for aws-sqs: status=critical output=""TCP connection timeout""",dependency_failure
2026-03-10T07:14:46.147Z ERROR [search-service] java.lang.OutOfMemoryError: Java heap space at java.util.Arrays.copyOf(Arrays.java:3236),resource_exhaustion
"2026-03-14T19:10:55.897Z WARN  [event-bus] Deprecated config key 'ssl_verify' used, migrate to 'tls.verify_certificates' before v3.0",config_error
2026-03-12T09:00:46.718Z ERROR [event-bus] Evicted pod=payment-service-9a8b7c-lm2np namespace=staging reason=The node was low on resource: memory,resource_exhaustion
2026-03-11T17:08:51.116Z INFO  [payment-service] Session created user_id=0e049cd51025 ip=10.173.147.52 ttl=3600s,normal
"2026-03-11T13:10:28.830Z ERROR [search-service] gRPC call failed code=UNAVAILABLE desc=""transport is closing"" method=/search-service.Service/Process",error_rate
"2026-03-12T09:10:33.181Z ERROR [event-bus] Response validation failed: expected 200, got 400 body=""{\""error\"":\""service degraded\""}"" request_id=f92a8882524b",error_rate
2026-03-13T17:06:36.910Z ERROR [event-bus] S3 GetObject failed: bucket=prod-assets key=config/event-bus.yaml error=NoSuchBucket request_id=d2bfd5f93c03,dependency_failure
"2026-03-14T10:35:00.601Z ERROR [cdn-proxy] TLS handshake failed: consul-cluster:443 error=""certificate has expired"" not_after=2025-12-01T00:00:00Z",dependency_failure
2026-03-16T17:58:24.741Z ERROR [user-service] ENOMEM: mmap failed size=564MB host=k8s-worker-1a available_memory=20MB,resource_exhaustion
2026-03-12T21:48:36.811Z WARN  [auth-service] File descriptor leak detected: open_fds=3521 baseline=165 host=prod-node-02,resource_exhaustion
2026-03-11T03:17:51.192Z WARN  [event-bus] Disk space warning: /var/log usage=91% available=2.3GB threshold=85% host=k8s-worker-2b,resource_exhaustion
"2026-03-16T00:49:15.716Z WARN  [search-service] Deprecated config key 'ssl_verify' used, migrate to 'tls.verify_certificates' before v3.0",config_error
"2026-03-16T07:07:52.253Z ERROR [inventory-service] Response validation failed: expected 200, got 502 body=""{\""error\"":\""service degraded\""}"" request_id=eb35d4b70709",error_rate
2026-03-11T11:48:14.352Z WARN  [event-bus] Memory usage critical: 94.7% used (heap=1847MB/1952MB) GC overhead=38% host=prod-node-02,resource_exhaustion
2026-03-12T23:59:44.042Z ERROR [worker-pool] Circuit breaker OPEN for /api/v1/payments failures=23/25 window=30s,error_rate
2026-03-12T16:36:40.758Z ERROR [api-gateway] Node scheduling failed: 0/7 nodes available: insufficient cpu pod=worker-pool-6e5f4g-vw8xy,deployment_issue
2026-03-10T14:36:31.227Z ERROR [cdn-proxy] Liveness probe failed: HTTP probe failed with statuscode 503 pod=payment-service-9a8b7c-lm2np consecutive_failures=3,deployment_issue
2026-03-11T14:00:51.099Z INFO  [billing-service] Worker thread started thread_id=8 pool_size=16,normal
2026-03-15T22:32:23.139Z WARN  [analytics-service] Swap usage high: 80% used (3GB/8GB) host=k8s-worker-2b,resource_exhaustion
"2026-03-10T15:01:20.433Z ERROR [api-gateway] Invalid log level 'TRACE' in config, falling back to INFO",config_error
2026-03-16T12:37:13.019Z ERROR [payment-service] Redis READONLY: You can't write against a read only replica host=postgres-replica-1 command=SET,dependency_failure
2026-03-10T08:49:03.176Z ERROR [order-service] DNS resolution failed for aws-s3.internal: NXDOMAIN query_time=2369ms,dependency_failure
2026-03-14T22:53:23.353Z ERROR [billing-service] Redis READONLY: You can't write against a read only replica host=redis-cache-01 command=SET,dependency_failure
"2026-03-15T05:25:52.672Z WARN  [billing-service] Canary deployment billing-service-canary error rate 12.5% exceeds threshold 5%, initiating rollback",deployment_issue
2026-03-11T16:16:16.596Z INFO  [notification-service] Message consumed topic=orders partition=10 offset=730688 lag=0,normal
2026-03-10T04:13:57.276Z WARN  [worker-pool] Memory usage critical: 94.7% used (heap=1847MB/1952MB) GC overhead=38% host=prod-node-03,resource_exhaustion
2026-03-16T12:50:42.697Z WARN  [user-service] Memory usage critical: 94.7% used (heap=1847MB/1952MB) GC overhead=38% host=k8s-worker-1a,resource_exhaustion
2026-03-14T15:41:59.536Z DEBUG [user-service] DNS resolution host=prod-node-02 resolved_in=14ms ttl=76s,normal
"2026-03-10T14:16:25.118Z ERROR [cache-manager] gRPC connection to sendgrid-email failed: code=UNAVAILABLE desc=""dns resolution failed for sendgrid-email.svc.cluster.local""",dependency_failure
"2026-03-12T18:11:53.105Z ERROR [auth-service] Container runtime error: runc create failed: unable to start container process: exec: ""/app/start.sh"": permission denied",deployment_issue
2026-03-10T05:18:03.064Z DEBUG [inventory-service] DNS resolution host=staging-node-01 resolved_in=4ms ttl=191s,normal
2026-03-16T08:41:46.958Z ERROR [inventory-service] Evicted pod=api-gateway-7f8b6c-xk9mz namespace=kube-system reason=The node was low on resource: memory,resource_exhaustion
2026-03-10T10:49:38.942Z INFO  [analytics-service] Session created user_id=9ce512fc4379 ip=10.178.13.154 ttl=3600s,normal
2026-03-17T01:22:44.207Z ERROR [user-service] YAML parse error in /etc/user-service/config.yaml: line 47: mapping values are not allowed here,config_error
2026-03-12T02:23:57.494Z INFO  [cdn-proxy] Successfully processed request request_id=d14d6098dbff duration=32ms,normal
2026-03-14T04:52:19.193Z WARN  [api-gateway] Rolling update paused: maxUnavailable reached deployment/api-gateway unavailable=3,deployment_issue
2026-03-15T01:30:10.920Z WARN  [inventory-service] Upstream sendgrid-email responding slowly: p99=4191ms p50=1565ms threshold=1000ms,dependency_failure
2026-03-15T22:53:57.617Z INFO  [scheduler] PATCH /api/v1/notifications completed status=304 latency=269ms request_id=a553916ab6a3,normal
"2026-03-12T11:23:57.576Z ERROR [cache-manager] MongoDB replica set election in progress: redis-cache-01 error=""not primary"" retrying in 10s",dependency_failure
2026-03-13T23:15:18.418Z INFO  [billing-service] Successfully processed request request_id=29100146f1cc duration=229ms,normal
2026-03-10T04:37:01.542Z WARN  [cache-manager] CPU throttling detected: 87% throttled periods pod=auth-service-5d4e3f-qr7ws cpu_limit=500m,resource_exhaustion
2026-03-12T18:56:03.453Z INFO  [billing-service] Message consumed topic=orders partition=2 offset=313569 lag=0,normal
2026-03-13T05:41:35.252Z ERROR [auth-service] Unhandled exception in request handler: NullPointerException at com.auth-service.handler.process(Handler.java:142) request_id=088b0d33533f,error_rate
"2026-03-12T10:56:17.650Z ERROR [inventory-service] TLS handshake failed: cloudflare-dns:443 error=""certificate has expired"" not_after=2025-12-01T00:00:00Z",dependency_failure
2026-03-11T23:18:15.647Z WARN  [user-service] Rollout stalled: deployment/user-service 2/5 replicas available deadline=600s namespace=production,deployment_issue
2026-03-11T10:48:55.778Z ERROR [analytics-service] Redis READONLY: You can't write against a read only replica host=postgres-primary command=SET,dependency_failure
2026-03-13T22:48:21.616Z WARN  [order-service] Rolling update paused: maxUnavailable reached deployment/order-service unavailable=4,deployment_issue
2026-03-12T12:12:52.883Z ERROR [user-service] Unhandled exception in request handler: NullPointerException at com.user-service.handler.process(Handler.java:142) request_id=5a597f3f6f45,error_rate
2026-03-14T08:03:08.271Z ERROR [scheduler] Schema migration version mismatch: expected=42 got=39 database=postgres-primary,config_error
2026-03-15T23:49:33.550Z ERROR [worker-pool] java.lang.OutOfMemoryError: Java heap space at java.util.Arrays.copyOf(Arrays.java:3236),resource_exhaustion
2026-03-09T22:37:43.609Z ERROR [analytics-service] Too many open files: ulimit=1422 current=1423 host=k8s-worker-2b,resource_exhaustion
2026-03-16T16:00:09.361Z ERROR [event-bus] Evicted pod=api-gateway-7f8b6c-xk9mz namespace=default reason=The node was low on resource: memory,resource_exhaustion
2026-03-13T23:02:17.615Z INFO  [cdn-proxy] Rate limiter token_bucket refilled bucket=cdn-proxy tokens=100 interval=60s,normal
"2026-03-17T10:46:54.092Z ERROR [analytics-service] gRPC connection to datadog-agent failed: code=UNAVAILABLE desc=""dns resolution failed for datadog-agent.svc.cluster.local""",dependency_failure
"2026-03-11T22:48:36.167Z ERROR [cache-manager] Response validation failed: expected 200, got 502 body=""{\""error\"":\""service degraded\""}"" request_id=4f374727bff5",error_rate
2026-03-11T06:40:21.223Z FATAL [api-gateway] Port conflict: bind 0.0.0.0:8080 failed: address already in use host=k8s-worker-3c,config_error
2026-03-14T03:05:21.284Z INFO  [notification-service] Deployment readiness probe succeeded pod=api-gateway-7f8b6c-xk9mz namespace=production,normal
2026-03-14T18:03:39.251Z WARN  [billing-service] Rollout stalled: deployment/billing-service 2/5 replicas available deadline=600s namespace=default,deployment_issue
2026-03-11T04:51:09.765Z INFO  [scheduler] Metrics exported datapoints=105 target=prometheus,normal
2026-03-11T12:20:53.464Z WARN  [notification-service] Error rate threshold exceeded: 15.3% errors in last 60s (threshold=5%) endpoint=/api/v1/auth/refresh,error_rate
"2026-03-16T07:36:58.486Z ERROR [auth-service] Response validation failed: expected 200, got 401 body=""{\""error\"":\""service degraded\""}"" request_id=f54af9694ce1",error_rate
"2026-03-11T07:11:21.157Z FATAL [cache-manager] Environment variable DATABASE_URL is not set, cannot start service",config_error
2026-03-12T14:57:58.543Z ERROR [auth-service] Request timeout after 30000ms PUT /api/v1/users request_id=3ce8a0a43fe7,error_rate
2026-03-11T22:09:24.354Z ERROR [user-service] Too many open files: ulimit=3019 current=1160 host=prod-node-02,resource_exhaustion
2026-03-10T05:56:43.814Z WARN  [api-gateway] Error rate threshold exceeded: 15.3% errors in last 60s (threshold=5%) endpoint=/readyz,error_rate
2026-03-10T21:27:58.908Z INFO  [auth-service] Deployment readiness probe succeeded pod=worker-pool-6e5f4g-vw8xy namespace=production,normal
2026-03-12T08:21:58.827Z WARN  [auth-service] File descriptor leak detected: open_fds=2280 baseline=290 host=prod-node-03,resource_exhaustion
2026-03-15T08:11:11.119Z DEBUG [auth-service] Connection pool stats: active=5 idle=15 total=20 host=k8s-worker-3c,normal
"2026-03-10T15:49:48.404Z ERROR [inventory-service] Invalid log level 'TRACE' in config, falling back to INFO",config_error
2026-03-16T02:54:04.323Z DEBUG [payment-service] TLS handshake completed peer=staging-node-01:443 protocol=TLSv1.3 cipher=TLS_AES_256_GCM_SHA384,normal
2026-03-09T21:10:54.716Z WARN  [payment-service] Circuit breaker half-open for vault-server testing with 1 request after 30s cooldown,dependency_failure
2026-03-16T23:33:52.229Z DEBUG [billing-service] TLS handshake completed peer=prod-node-01:443 protocol=TLSv1.3 cipher=TLS_AES_256_GCM_SHA384,normal
"2026-03-14T06:02:24.988Z ERROR [user-service] MongoDB replica set election in progress: redis-cache-01 error=""not primary"" retrying in 1s",dependency_failure
